"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2018-09-24","103.3","-1.1030","6.6342","Jordan Hicks",542583,663855,"null","ball",,,,,14,"null","R","R","R","STL","MIL","B","null","null",0,0,2018,"-1.0944","1.2389","0.0484","1.1836",434158,"null",592885,2,7,"Top","null","null",,,425877,,"180925_024739","5.9720","-149.8296","-13.3404","-18.0376","36.4746","-10.3581","3.6792","1.7551","null","null","null","103.4220","2276","6.5490",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"53.9490","null","null","null","null","null","null","null",57,"1","Sinker",4,4,4,4,4,4,4,4,"Standard","Standard"
"SI","2018-09-24","102.2","-1.0781","6.4995","Jordan Hicks",592885,663855,"force_out","hit_into_play_score",,,,,8,"Christian Yelich grounds into a force out, shortstop Paul DeJong to second baseman Yairo Munoz.   Keon Broxton scores.    Curtis Granderson to 3rd.    Lorenzo Cain out at 2nd.    Christian Yelich to 1st.  ","R","L","R","STL","MIL","X",6,"ground_ball",1,0,2018,"-1.0682","1.1629","-0.0518","1.7575",542979,434158,456715,1,7,"Top","128.10","143.59",,,425877,,"180925_024638","5.5246","-148.4424","-10.9759","-17.2886","35.3519","-12.3682","3.4900","1.6010","null","82.9","-21","102.7480","2224","6.6720",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"53.8262","0.066","0.060","0.00",1,0,0,2,56,"2","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"FF","2018-09-24","100.2","-0.9632","6.5386","Jordan Hicks",592885,663855,"null","ball",,,,,14,"null","R","L","R","STL","MIL","B","null","null",0,0,2018,"-0.7746","1.4348","0.7768","1.4802",542979,434158,456715,1,7,"Top","null","null",,,425877,,"180925_035326","6.6166","-145.2969","-11.9318","-12.5080","33.7149","-9.2923","3.4453","1.7843","null","null","null","99.9850","2060","6.3410",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.1574","null","null","null","null","null","null","null",56,"1","4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-24","102.5","-1.0309","6.5844","Jordan Hicks",456715,663855,"walk","ball",,,,,11,"Lorenzo Cain walks.   Keon Broxton to 3rd.    Curtis Granderson to 2nd.  ","R","R","R","STL","MIL","B","null","null",3,1,2018,"-1.1899","1.1148","-0.9756","4.5334","null",542979,434158,1,7,"Top","null","null",,,425877,,"180925_024437","3.0439","-149.2148","-3.2509","-18.5194","36.7963","-14.9431","3.5038","1.5505","null","null","null","102.6460","2141","6.4000",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.0982","null","null","0.70",1,0,0,"null",55,"5","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-24","102.5","-0.9103","6.6915","Jordan Hicks",456715,663855,"null","ball",,,,,14,"null","R","R","R","STL","MIL","B","null","null",2,1,2018,"-1.2055","1.1788","0.2410","1.2115","null",542979,434158,1,7,"Top","null","null",,,425877,,"180925_024410","6.1279","-148.5955","-12.9744","-19.2682","36.2492","-11.8522","3.6792","1.6674","null","null","null","101.9850","2009","6.2580",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.2409","null","null","null","null","null","null","null",55,"4","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-24","101.8","-1.0044","6.6367","Jordan Hicks",456715,663855,"null","ball",,,,,12,"null","R","R","R","STL","MIL","B","null","null",1,1,2018,"-1.2203","1.1943","0.8673","3.5452","null",542979,434158,1,7,"Top","null","null",,,425877,,"180925_024242","8.2250","-147.8908","-6.2559","-20.0084","37.1309","-13.2585","3.7084","1.7843","null","null","null","101.8590","2108","6.5310",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"53.9678","null","null","null","null","null","null","null",55,"3","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-24","101.7","-0.8143","6.6850","Jordan Hicks",456715,663855,"null","ball",,,,,2,"null","R","R","R","STL","MIL","B","null","null",0,1,2018,"-1.2005","1.2073","-0.2754","3.7196","null",542979,434158,1,7,"Top","null","null",,,425877,,"180925_024212","4.4288","-147.9853","-5.9484","-18.7904","36.7756","-13.1195","3.6792","1.7258","null","null","null","101.9730","2201","6.5310",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"53.9672","null","null","null","null","null","null","null",55,"2","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"FF","2018-09-24","101.3","-0.7838","6.6720","Jordan Hicks",456715,663855,"null","called_strike",,,,,3,"null","R","R","R","STL","MIL","S","null","null",0,0,2018,"-0.7134","1.3481","0.4968","3.3009","null",542979,434158,1,7,"Top","null","null",,,425877,,"180925_024146","5.2614","-147.3024","-7.3228","-11.5658","32.8936","-11.1120","3.5915","1.7843","null","null","null","101.3890","2134","6.2410",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.2570","null","null","null","null","null","null","null",55,"1","4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-24","101.4","-1.0451","6.6995","Jordan Hicks",434158,663855,"walk","ball",,,,,11,"Curtis Granderson walks.  ","R","L","R","STL","MIL","B","null","null",3,1,2018,"-1.2516","0.9441","-0.1991","4.1258","null",542979,"null",1,7,"Top","null","null",,,425877,,"180925_024105","5.3744","-147.5400","-4.1537","-19.5908","35.8345","-17.5884","3.3576","1.6674","null","null","null","101.5310","2180","6.4120",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.0869","null","null","0.70",1,0,0,"null",54,"5","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-24","101.3","-1.0424","6.5956","Jordan Hicks",434158,663855,"null","ball",,,,,11,"null","R","L","R","STL","MIL","B","null","null",2,1,2018,"-1.2957","0.8629","-1.1069","3.1505","null",542979,"null",1,7,"Top","null","null",,,425877,,"180925_024039","2.9541","-147.4030","-6.4093","-19.7064","36.0419","-18.1739","3.3576","1.6090","null","null","null","101.6870","2183","6.5650",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"53.9337","null","null","null","null","null","null","null",54,"4","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-24","102.2","-1.0226","6.6244","Jordan Hicks",434158,663855,"null","ball",,,,,12,"null","R","L","R","STL","MIL","B","null","null",1,1,2018,"-1.2929","1.1350","0.8937","3.0210","null",542979,"null",1,7,"Top","null","null",,,425877,,"180925_024012","8.5604","-148.4909","-7.6536","-21.2951","35.4971","-13.6513","3.2699","1.5797","null","null","null","102.5120","2139","6.5360",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"53.9624","null","null","null","null","null","null","null",54,"3","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"FF","2018-09-24","102.4","-1.1600","6.6489","Jordan Hicks",434158,663855,"null","ball",,,,,14,"null","R","L","R","STL","MIL","B","null","null",0,1,2018,"-0.8387","1.3334","1.0798","2.2777","null",542979,"null",1,7,"Top","null","null",,,425877,,"180925_023944","8.3417","-148.7319","-10.3201","-14.3751","33.0710","-10.1712","3.2699","1.7258","null","null","null","102.6630","2140","6.3690",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.1299","null","null","null","null","null","null","null",54,"2","4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard"
"FF","2018-09-24","102.3","-0.9254","6.7817","Jordan Hicks",434158,663855,"null","called_strike",,,,,6,"null","R","L","R","STL","MIL","S","null","null",0,0,2018,"-0.8557","1.3963","0.4669","2.3894","null",542979,"null",1,7,"Top","null","null",,,425877,,"180925_023907","5.9452","-148.5724","-10.4282","-13.9883","34.0873","-9.3960","3.2407","1.6090","null","null","null","102.0340","2189","6.1570",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.3415","null","null","null","null","null","null","null",54,"1","4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-24","100.0","-1.1025","6.5001","Jordan Hicks",606115,663855,"field_out","hit_into_play",,,,,2,"Orlando Arcia grounds out softly, pitcher Jordan Hicks to first baseman Matt Carpenter.   Keon Broxton to 2nd.  ","R","R","R","STL","MIL","X",1,"ground_ball",0,1,2018,"-1.1518","0.7791","-0.0647","2.8265","null","null",542979,0,7,"Top","123.02","196.41",,,425877,,"180925_023819","5.5860","-145.5183","-6.6249","-17.6859","32.6027","-19.7768","3.3710","1.5350","null","82.9","-21","100.3600","2025","6.3840",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.1147","0.066","0.060","0.00",1,0,0,2,53,"2","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-24","101.2","-1.2088","6.5600","Jordan Hicks",606115,663855,"null","foul",,,,,4,"null","R","R","R","STL","MIL","S","null","null",0,0,2018,"-1.2742","0.7208","-0.4371","2.5283","null","null",542979,0,7,"Top","null","null",,,425877,,"180925_023744","5.1925","-147.1145","-7.6530","-19.7359","34.5328","-20.1153","3.3710","1.5350","null","null","null","101.2690","2015","6.3570",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.1413","null","null","null","null","null","null","null",53,"1","Sinker",4,3,3,4,3,4,3,4,"Strategic","Standard"
"FF","2018-09-24","101.4","-0.8827","6.6304","Jordan Hicks",444489,663855,"single","hit_into_play_no_out",,,,,9,"Manny Pina singles on a sharp ground ball to right fielder Jose Martinez.  ","R","R","R","STL","MIL","X",9,"ground_ball",3,2,2018,"-0.7142","1.3386","0.6760","2.0677","null","null","null",0,7,"Top","176.87","107.52",,,425877,,"180925_023617","6.1015","-147.3976","-10.7382","-11.8998","32.9896","-10.2191","3.3710","1.5350","16","102.6","-7","102.0530","2208","6.5680",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"53.9301","0.337","0.298","0.90",1,1,0,2,52,"6","4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-24","101.6","-0.9957","6.6303","Jordan Hicks",444489,663855,"null","called_strike",,,,,1,"null","R","R","R","STL","MIL","S","null","null",3,1,2018,"-1.0516","1.0338","-0.7132","3.1283","null","null","null",0,7,"Top","null","null",,,425877,,"180925_023543","3.3868","-148.0315","-7.1428","-16.5243","33.8983","-15.2404","3.3869","1.5250","null","null","null","102.8480","2247","6.7970",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"53.7013","null","null","null","null","null","null","null",52,"5","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"FF","2018-09-24","102.0","-1.0445","6.5762","Jordan Hicks",444489,663855,"null","ball",,,,,14,"null","R","R","R","STL","MIL","B","null","null",2,1,2018,"-0.8087","1.1932","1.6174","2.0089","null","null","null",0,7,"Top","null","null",,,425877,,"180925_023521","9.3900","-147.9739","-10.4106","-13.9690","32.1474","-12.5107","3.3284","1.4921","null","null","null","102.0480","2238","6.2820",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.2162","null","null","null","null","null","null","null",52,"4","4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard"
"FF","2018-09-24","101.3","-0.9737","6.8073","Jordan Hicks",444489,663855,"null","ball",,,,,14,"null","R","R","R","STL","MIL","B","null","null",1,1,2018,"-0.6812","1.1974","1.0084","2.0373","null","null","null",0,7,"Top","null","null",,,425877,,"180925_023456","7.1783","-147.1715","-10.9324","-11.5494","31.5676","-12.4229","3.3869","1.4629","null","null","null","101.8690","2298","6.4690",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.0292","null","null","null","null","null","null","null",52,"3","4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard"
"SL","2018-09-24","83.2","-1.1086","6.5383","Jordan Hicks",444489,663855,"null","ball",,,,,14,"null","R","R","R","STL","MIL","B","null","null",0,1,2018,"1.0339","-0.6986","2.2934","1.0078","null","null","null",0,7,"Top","null","null",,,425877,,"180925_023434","5.7589","-120.9514","-4.7884","8.7386","25.1732","-38.1462","3.2407","1.4921","45","63.0","6","82.3040","2347","5.8930",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.6056","null","null","null","null","null","null","null",52,"2","Slider",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-24","99.9","-1.0891","6.6014","Jordan Hicks",444489,663855,"null","called_strike",,,,,2,"null","R","R","R","STL","MIL","S","null","null",0,0,2018,"-1.2517","0.8457","0.0023","2.8911","null","null","null",0,7,"Top","null","null",,,425877,,"180925_023411","5.9175","-145.2348","-6.8071","-19.0011","32.9257","-18.9143","3.2992","1.4629","null","null","null","99.7750","1948","6.1990",531748,663855,425877,572761,622168,576397,657557,542303,664056,500874,"54.2999","null","null","null","null","null","null","null",52,"1","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-09-21","101.1","-0.9861","6.5453","Jordan Hicks",460026,663855,"field_out","hit_into_play",,,,,5,"Nick Hundley lines out to right fielder Jose Martinez.  ","R","R","R","STL","SF","X",9,"line_drive",0,0,2018,"-1.2960","0.7270","0.0482","2.5883",453923,"null",543063,2,7,"Top","192.83","114.97",,,425877,,"180922_024838","5.9953","-147.0481","-7.4957","-20.2881","32.7186","-20.0701","3.3326","1.5256","255","81.5","23","101.6190","2098","6.4570",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.0412","0.371","0.353","0.00",1,0,0,4,60,"1","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-09-21","100.9","-0.7160","6.4819","Jordan Hicks",446334,663855,"field_out","hit_into_play_score",,,,,5,"Evan Longoria grounds out to first baseman Matt Carpenter.   Alen Hanson scores.    Gregor Blanco to 3rd.  ","R","R","R","STL","SF","X",3,"ground_ball",2,2,2018,"-0.8861","0.7098","0.0915","2.4721",593700,453923,"null",1,7,"Top","152.82","170.00",,,425877,,"180922_024712","4.3727","-146.7762","-7.5466","-13.8861","34.1474","-20.3153","3.4019","1.5556","82","80.9","4","101.2440","2013","6.4560",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.0426","0.279","0.243","0.00",1,0,0,2,58,"10","Sinker",3,2,2,3,2,3,2,3,"Standard","Standard"
"SI","2018-09-21","101.2","-0.4372","6.6062","Jordan Hicks",446334,663855,"null","foul",,,,,12,"null","R","R","R","STL","SF","S","null","null",2,2,2018,"-1.1210","0.9317","1.0542","2.9412",593700,453923,"null",1,7,"Top","null","null",,,425877,,"180922_024640","7.0715","-147.2851","-7.3310","-18.5680","36.8487","-16.5518","3.3726","1.5556","245","83.3","50","102.8980","2168","7.3110",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"53.1873","null","null","null","null","null","null","null",58,"9","Sinker",3,2,2,3,2,3,2,3,"Strategic","Standard"
"SI","2018-09-21","101.3","-0.8525","6.6167","Jordan Hicks",446334,663855,"null","ball",,,,,11,"null","R","R","R","STL","SF","B","null","null",1,2,2018,"-1.2096","0.8983","-1.5281","4.5277",593700,453923,"null",1,7,"Top","null","null",,,425877,,"180922_024602","0.9944","-147.5726","-2.6680","-17.8296","36.1567","-18.6859","3.7527","1.8186","null","null","null","101.2700","2097","6.2770",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.2217","null","null","null","null","null","null","null",58,"8","Sinker",3,2,2,3,2,3,2,3,"Strategic","Standard"
"SL","2018-09-21","88.6","-0.9022","6.5177","Jordan Hicks",446334,663855,"null","foul",,,,,8,"null","R","R","R","STL","SF","S","null","null",1,2,2018,"0.5912","-0.2156","0.1270","1.7351",593700,453923,"null",1,7,"Top","null","null",,,425877,,"180922_024532","1.2914","-129.0650","-5.1971","6.2953","25.3787","-33.7606","3.4019","1.5848","null","null","null","88.4030","2479","5.9820",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.5164","null","null","null","null","null","null","null",58,"7","Slider",3,2,2,3,2,3,2,3,"Strategic","Standard"
"SI","2018-09-21","101.5","-0.5933","6.7057","Jordan Hicks",446334,663855,"null","foul",,,,,1,"null","R","R","R","STL","SF","S","null","null",1,2,2018,"-1.4064","0.7160","-0.6325","2.8945",593700,453923,"null",1,7,"Top","null","null",,,425877,,"180922_024507","3.2596","-147.6207","-7.0617","-21.3078","36.6438","-20.2086","3.4019","1.5848","5","73.5","-32","101.4030","2094","6.3610",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.1374","null","null","null","null","null","null","null",58,"6","Sinker",3,2,2,3,2,3,2,3,"Strategic","Standard"
"SL","2018-09-21","87.8","-0.9611","6.5765","Jordan Hicks",446334,663855,"null","foul",,,,,7,"null","R","R","R","STL","SF","S","null","null",1,2,2018,"0.6773","-0.5258","-0.2958","1.8596",593700,453923,"null",1,7,"Top","null","null",,,425877,,"180922_024438","0.2241","-127.7570","-4.1979","7.2829","26.5858","-37.2235","3.4019","1.5848","5","74.6","-24","87.3640","2663","6.0380",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.4609","null","null","null","null","null","null","null",58,"5","Slider",3,2,2,3,2,3,2,3,"Strategic","Standard"
"SL","2018-09-21","88.2","-0.9487","6.5250","Jordan Hicks",446334,663855,"null","foul",,,,,9,"null","R","R","R","STL","SF","S","null","null",1,2,2018,"1.1704","-0.1696","0.2827","1.9198",593700,453923,"null",1,7,"Top","null","null",,,425877,,"180922_024351","0.5955","-128.3191","-4.7304","12.6263","26.3950","-33.2833","3.4019","1.5848","null","null","null","87.6430","2469","5.9350",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.5634","null","null","null","null","null","null","null",58,"4","Slider",3,2,2,3,2,3,2,3,"Strategic","Standard"
"FF","2018-09-21","101.2","-0.5457","6.7436","Jordan Hicks",446334,663855,"null","ball",,,,,12,"null","R","R","R","STL","SF","B","null","null",0,2,2018,"-0.5514","1.0554","0.3078","5.3190","null",593700,453923,1,7,"Top","null","null",,,425877,,"180922_024315","3.7183","-147.4705","-1.2630","-8.9346","31.3754","-16.5046","3.8112","1.8186","null","null","null","102.1280","2019","6.4770",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.0211","null","null","null","null","null","null","null",58,"3","4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard"
"SI","2018-09-21","100.8","-0.8387","6.6866","Jordan Hicks",446334,663855,"null","foul",,,,,11,"null","R","R","R","STL","SF","S","null","null",0,1,2018,"-1.2610","0.9657","-1.2037","2.9327","null",593700,453923,1,7,"Top","null","null",,,425877,,"180922_024243","2.0012","-146.6336","-7.3967","-18.6846","36.4062","-16.6276","3.4311","1.5556","191","80.2","18","100.8790","2278","6.4620",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.0366","null","null","null","null","null","null","null",58,"2","Sinker",3,2,2,3,2,3,2,3,"Standard","Standard"
"SI","2018-09-21","100.9","-0.7849","6.7326","Jordan Hicks",446334,663855,"null","called_strike",,,,,4,"null","R","R","R","STL","SF","S","null","null",0,0,2018,"-1.0941","0.9416","-0.3581","3.0290","null",593700,453923,1,7,"Top","null","null",,,425877,,"180922_024211","3.8504","-146.9150","-7.3009","-16.9304","34.9861","-16.8525","3.7527","1.5848","null","null","null","101.6510","2271","6.6740",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"53.8243","null","null","null","null","null","null","null",58,"1","Sinker",3,2,2,3,2,3,2,3,"Standard","Standard"
"SL","2018-09-21","87.6","-0.8239","6.6340","Jordan Hicks",605412,663855,"strikeout","swinging_strike_blocked",,,,,14,"Joe Panik strikes out swinging.  ","R","L","R","STL","SF","S",2,"null",2,2,2018,"1.2780","-0.5431","0.7081","0.8929","null",593700,453923,0,7,"Top","null","null",,,425877,,"180922_024128","1.0856","-127.4302","-6.5776","13.5310","26.6417","-36.8798","3.4311","1.5556","null","null","null","87.1320","2713","6.0490",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.4497","null","null","0.00",1,0,0,"null",57,"5","Slider",3,2,2,3,2,3,2,3,"Standard","Standard"
"SL","2018-09-21","87.2","-0.7749","6.7200","Jordan Hicks",605412,663855,"null","blocked_ball",,,,,14,"null","R","L","R","STL","SF","B","null","null",1,2,2018,"1.4265","-0.4561","1.0029","0.3240","null",593700,453923,0,7,"Top","null","null",,,425877,,"180922_024056","1.3640","-126.6880","-8.1561","14.7720","28.4510","-35.4175","3.3726","1.5848","null","null","null","86.3120","2699","6.0350",531710,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.4638","null","null","null","null","null","null","null",57,"4","Slider",3,2,2,3,2,3,2,3,"Standard","Standard"
