pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,four_seam,curve_ball,cutter,unnamed_pitch,sinker,slider,changeup,two_seam,split_finger,knuckle_curve,forkball,eephus,pitch_out,screwball,knuckle_ball,strike,up_zone,mid_zone,down_zone,hit,swinging_strike,chapman,betances,britton,green,ottavino,id,pitch_count
SL,2018-05-01,85.1,0.6625,6.2028,Aroldis Chapman,503556,547973,null,called_strike,9,null,R,R,L,HOU,NYY,S,null,null,1,1,2018,-0.807,0.2728,0.4742,2.2507,null,null,null,2,9,Bot,null,null,596142,180502_030821,1.1765,-123.8965,-3.4721,-8.5065,26.4391,-28.8744,3.6642,1.8473,null,null,null,84.938,2572,6.313,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,54.1891,null,null,null,null,null,null,null,68,3,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,887,2
SL,2018-05-01,85.4,0.6979,6.2484,Aroldis Chapman,503556,547973,null,ball,13,null,R,R,L,HOU,NYY,B,null,null,0,1,2018,-0.8857,0.2355,-0.4245,1.6038,null,null,null,2,9,Bot,null,null,596142,180502_030756,-0.8543,-124.2569,-5.0827,-8.9629,26.8163,-28.871,3.7214,1.9144,null,null,null,85.353,2599,6.443,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,54.0598,null,null,null,null,null,null,null,68,2,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,888,3
FF,2018-05-01,98.2,0.7839,6.3395,Aroldis Chapman,503556,547973,null,foul,11,null,R,R,L,HOU,NYY,S,null,null,0,0,2018,0.1585,1.6089,-0.8961,3.31,null,null,null,2,9,Bot,null,null,596142,180502_030728,-4.9466,-142.7459,-6.4607,3.4372,36.5916,-8.7184,3.3711,1.4219,185,75.8,24,98.266,2457,6.646,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,53.8561,null,null,null,null,null,null,null,68,1,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,889,4
SL,2018-05-01,85.1,0.6211,6.1913,Aroldis Chapman,608324,547973,strikeout,swinging_strike,11,Alex Bregman strikes out swinging.,R,R,L,HOU,NYY,S,2,null,3,2,2018,-1.0014,0.4568,-0.8602,2.2394,null,null,null,1,9,Bot,null,null,596142,180502_030650,-1.4668,-123.8427,-3.839,-9.9387,26.3459,-26.91,3.0254,1.2472,null,null,null,84.972,null,6.353,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,54.1495,null,null,0.00,1,0,0,null,67,6,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,890,5
SI,2018-05-01,98.8,0.7571,6.2229,Aroldis Chapman,608324,547973,null,ball,12,null,R,R,L,HOU,NYY,B,null,null,2,2,2018,1.2416,1.3709,1.4713,3.2841,null,null,null,1,9,Bot,null,null,596142,180502_030624,-1.0012,-143.8769,-5.8224,17.6143,36.2955,-11.7461,3.2988,1.6726,null,null,null,99.339,2446,6.749,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,53.753,null,null,null,null,null,null,null,67,5,Sinker,0,4,0,4,4,0,0,4,Strategic,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,891,6
SL,2018-05-01,85.8,0.5446,6.1733,Aroldis Chapman,608324,547973,null,called_strike,8,null,R,R,L,HOU,NYY,S,null,null,2,1,2018,-0.701,0.694,-0.0558,1.6455,null,null,null,1,9,Bot,null,null,596142,180502_030559,0.0157,-124.8791,-5.8716,-7.3808,26.7984,-23.8208,3.2988,1.6119,null,null,null,86.183,null,6.675,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,53.8276,null,null,null,null,null,null,null,67,4,Slider,0,4,0,4,4,0,0,4,Infield shift,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,892,7
FF,2018-05-01,97.8,0.7297,6.1752,Aroldis Chapman,608324,547973,null,called_strike,9,null,R,R,L,HOU,NYY,S,null,null,2,0,2018,0.7259,1.3643,0.3554,1.6775,null,null,null,1,9,Bot,null,null,596142,180502_030533,-2.687,-142.1317,-9.7477,10.4594,34.1696,-11.6089,3.3191,1.6119,null,null,null,97.66,2373,6.395,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,54.1077,null,null,null,null,null,null,null,67,3,4-Seam Fastball,0,4,0,4,4,0,0,4,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,893,8
FF,2018-05-01,98.7,0.8207,6.1796,Aroldis Chapman,608324,547973,null,ball,12,null,R,R,L,HOU,NYY,B,null,null,1,0,2018,0.6338,1.3796,0.5476,3.803,null,null,null,1,9,Bot,null,null,596142,180502_030514,-2.232,-143.6499,-4.2343,9.3161,35.0641,-12.2677,3.3393,1.6524,null,null,null,98.811,2351,6.466,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,54.0363,null,null,null,null,null,null,null,67,2,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,894,9
SL,2018-05-01,84.7,0.8287,6.1684,Aroldis Chapman,608324,547973,null,ball,12,null,R,R,L,HOU,NYY,B,null,null,0,0,2018,-0.9467,0.1942,0.7429,3.5672,null,null,null,1,9,Bot,null,null,596142,180502_030458,1.6892,-123.3302,-0.1049,-9.97,25.3642,-30.4016,3.2178,1.5713,null,null,null,84.68,null,6.321,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,54.1811,null,null,null,null,null,null,null,67,1,Slider,0,4,0,4,4,0,0,4,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,895,10
SI,2018-05-01,99.9,0.7392,6.1541,Aroldis Chapman,493329,547973,strikeout,swinging_strike,12,Yuli Gurriel strikes out swinging.,R,R,L,HOU,NYY,S,2,null,1,2,2018,1.2299,1.4025,1.5718,2.9406,null,null,null,0,9,Bot,null,null,596142,180502_030419,-0.6199,-145.3072,-6.7545,17.5209,37.2456,-10.8731,3.2065,1.3477,null,null,null,99.783,2464,6.465,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,54.0372,null,null,0.00,1,0,0,null,66,4,Sinker,0,4,0,4,4,0,0,4,Strategic,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,896,11
FF,2018-05-01,98.5,0.6166,6.1937,Aroldis Chapman,493329,547973,null,foul,1,null,R,R,L,HOU,NYY,S,null,null,1,1,2018,0.1624,1.5053,-0.7963,2.7721,null,null,null,0,9,Bot,null,null,596142,180502_030354,-4.2521,-143.3151,-7.3852,3.3249,36.2696,-9.6714,3.2065,1.3477,158,65.3,61,98.859,2511,6.716,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,53.7868,null,null,null,null,null,null,null,66,3,4-Seam Fastball,0,4,0,4,4,0,0,4,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,897,12
SL,2018-05-01,84.9,0.6093,6.2816,Aroldis Chapman,493329,547973,null,ball,14,null,R,R,L,HOU,NYY,B,null,null,0,1,2018,-0.9933,0.0373,0.9941,2.5076,null,null,null,0,9,Bot,null,null,596142,180502_030323,2.9107,-123.6508,-2.5702,-10.8019,25.8506,-31.4722,3.5102,1.7327,null,null,null,85.093,2359,6.479,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,54.0235,null,null,null,null,null,null,null,66,2,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,898,13
SL,2018-05-01,83.6,0.7228,6.2162,Aroldis Chapman,493329,547973,null,called_strike,6,null,R,R,L,HOU,NYY,S,null,null,0,0,2018,-0.8491,0.2382,0.6003,2.7901,null,null,null,0,9,Bot,null,null,596142,180502_030258,1.4448,-121.9084,-1.9599,-8.8848,25.3805,-29.5555,3.5202,1.8137,null,null,null,84.484,null,6.888,529848,547973,596142,592122,650402,609280,544369,458731,543305,592450,53.6144,null,null,null,null,null,null,null,66,1,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,899,14
SL,2018-05-01,86.6,-1.5672,6.0258,Dellin Betances,435263,476454,strikeout,called_strike,4,Brian McCann called out on strikes.,R,L,R,HOU,NYY,S,2,null,0,2,2018,0.403,-0.8675,-0.3955,2.3686,null,503556,null,2,7,Bot,null,null,596142,180502_021911,1.9767,-126.108,-0.7603,3.8455,26.4158,-41.4158,3.257,1.9141,null,null,null,86.34,2396,6.153,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.349,null,null,0.00,1,0,0,null,51,3,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,917,1
FF,2018-05-01,98.3,-1.37,6.1721,Dellin Betances,435263,476454,null,swinging_strike,1,null,R,L,R,HOU,NYY,S,null,null,0,1,2018,-0.3863,1.3913,-0.38,3.1702,null,503556,null,2,7,Bot,null,null,596142,180502_021847,3.5982,-143.0053,-5.916,-6.1747,34.0615,-11.826,3.1461,1.4584,null,null,null,98.56,2313,6.526,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,53.9762,null,null,null,null,null,null,null,51,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,918,2
FF,2018-05-01,97.6,-1.383,6.1732,Dellin Betances,435263,476454,null,foul,2,null,R,L,R,HOU,NYY,S,null,null,0,0,2018,-0.2785,1.302,-0.0476,2.9749,null,503556,null,2,7,Bot,null,null,596142,180502_021728,4.2595,-141.9801,-6.1053,-4.8204,34.9473,-13.2557,3.1461,1.4584,124,83.0,82,97.754,2294,6.566,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,53.9361,null,null,null,null,null,null,null,51,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,919,3
FF,2018-05-01,97.2,-1.3244,6.1959,Dellin Betances,594828,476454,strikeout,swinging_strike,5,Evan Gattis strikes out swinging.,R,R,R,HOU,NYY,S,2,null,3,2,2018,-0.2966,1.2512,-0.0919,2.1991,null,503556,null,1,7,Bot,null,null,596142,180502_021645,4.0308,-141.3502,-8.1318,-4.9939,34.1367,-13.4499,3.1864,1.3679,null,null,null,97.824,2307,6.815,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,53.6876,null,null,0.00,1,0,0,null,50,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,920,4
KC,2018-05-01,84.4,-1.4664,5.9362,Dellin Betances,594828,476454,null,foul,6,null,R,R,R,HOU,NYY,S,null,null,3,2,2018,1.1102,-0.0156,0.502,2.3962,null,503556,null,1,7,Bot,null,null,596142,180502_021608,2.3927,-122.7488,-1.7945,10.4753,25.3451,-32.2113,3.1864,1.3679,4,70.4,-31,83.447,2668,5.789,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.7137,null,null,null,null,null,null,null,50,6,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,921,5
SL,2018-05-01,87.8,-1.2124,6.1115,Dellin Betances,594828,476454,null,ball,12,null,R,R,R,HOU,NYY,B,null,null,2,2,2018,0.6119,-0.8718,2.6869,2.5525,null,503556,null,1,7,Bot,null,null,596142,180502_021509,8.1589,-127.6268,-0.6762,4.9458,26.6717,-41.7324,3.3686,1.6515,null,null,null,87.563,2341,6.237,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.2657,null,null,null,null,null,null,null,50,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,922,6
KC,2018-05-01,83.7,-1.3443,6.0217,Dellin Betances,594828,476454,null,called_strike,12,null,R,R,R,HOU,NYY,S,null,null,2,1,2018,1.1191,-0.0642,0.9413,2.898,null,503556,null,1,7,Bot,null,null,596142,180502_021442,3.075,-121.7391,-0.6244,10.3161,25.1465,-32.9175,3.318,1.6009,null,null,null,83.059,2629,6.01,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.4923,null,null,null,null,null,null,null,50,4,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,923,7
SL,2018-05-01,86.7,-1.2853,6.105,Dellin Betances,594828,476454,null,blocked_ball,14,null,R,R,R,HOU,NYY,B,null,null,1,1,2018,0.5984,-0.6565,1.9513,1.0077,null,503556,null,1,7,Bot,null,null,596142,180502_021410,6.4994,-126.0582,-4.5917,4.9043,27.2223,-38.3407,3.3888,1.7123,null,null,null,86.218,2275,6.17,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.3323,null,null,null,null,null,null,null,50,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,924,8
FF,2018-05-01,97,-1.2795,6.1663,Dellin Betances,594828,476454,null,swinging_strike,14,null,R,R,R,HOU,NYY,S,null,null,1,0,2018,-0.2892,1.4447,1.4544,2.2663,null,503556,null,1,7,Bot,null,null,596142,180502_021311,7.9591,-140.8893,-8.1455,-5.6827,32.6141,-11.3238,3.1864,1.3679,null,null,null,96.794,2437,6.319,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.1829,null,null,null,null,null,null,null,50,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,925,9
KC,2018-05-01,85.1,-1.2613,6.0652,Dellin Betances,594828,476454,null,ball,14,null,R,R,R,HOU,NYY,B,null,null,0,0,2018,1.0561,0.0439,3.5545,1.5383,null,null,503556,1,7,Bot,null,null,596142,180502_021231,9.1342,-123.5684,-4.3042,8.7282,25.8728,-31.0752,3.3281,1.7123,null,null,null,84.281,2546,5.99,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.5123,null,null,null,null,null,null,null,50,1,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,926,10
KC,2018-05-01,83.9,-1.5546,5.9707,Dellin Betances,503556,476454,single,hit_into_play_no_out,6,Marwin Gonzalez singles on a ground ball to center fielder Aaron Hicks.,R,L,R,HOU,NYY,X,8,ground_ball,1,1,2018,1.0951,0.2369,0.5842,2.6898,null,null,null,1,7,Bot,143.34,106.50,596142,180502_021154,2.7824,-122.1219,-1.6189,10.3293,25.6495,-29.6994,3.3775,1.4282,74,79.6,4,83.844,2552,6.39,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.1119,0.284,0.269,0.90,1,1,0,2,49,3,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,927,11
FF,2018-05-01,97.5,-1.3186,6.1554,Dellin Betances,503556,476454,null,called_strike,7,null,R,L,R,HOU,NYY,S,null,null,1,0,2018,-0.803,1.3251,-0.3816,1.6088,null,null,null,1,7,Bot,null,null,596142,180502_021136,4.3247,-141.6601,-9.6455,-11.7115,33.4066,-12.4899,3.401,1.7174,null,null,null,96.902,2426,6.109,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.393,null,null,null,null,null,null,null,49,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,928,12
KC,2018-05-01,83,-1.6888,5.8832,Dellin Betances,503556,476454,null,ball,13,null,R,L,R,HOU,NYY,B,null,null,0,0,2018,1.0653,-0.2406,-0.7807,0.914,null,null,null,1,7,Bot,null,null,596142,180502_021116,0.0412,-120.6782,-4.3606,10.1517,24.3007,-33.8457,3.5189,1.7524,null,null,null,81.985,2727,5.733,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.7694,null,null,null,null,null,null,null,49,1,Knuckle Curve,0,0,0,0,0,0,0,0,Strategic,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,929,13
KC,2018-05-01,82.9,-1.5571,5.8995,Dellin Betances,608324,476454,strikeout,foul_tip,12,Alex Bregman strikes out on a foul tip.,R,R,R,HOU,NYY,S,2,null,3,2,2018,0.8719,-0.1681,0.0961,3.1547,null,null,null,0,7,Bot,null,null,596142,180502_021041,2.0953,-120.5498,0.5474,7.7876,24.6207,-34.1429,3.0254,1.2472,null,null,null,81.468,null,5.474,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,55.0285,null,null,0.00,1,0,0,null,48,6,Knuckle Curve,0,0,0,0,0,0,0,0,Strategic,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,930,14
FF,2018-05-01,98.2,-1.004,6.2735,Dellin Betances,608324,476454,null,ball,12,null,R,R,R,HOU,NYY,B,null,null,2,2,2018,-0.3147,1.2193,1.7103,3.3821,null,null,null,0,7,Bot,null,null,596142,180502_021021,8.1177,-142.7804,-5.1963,-6.2552,33.9352,-14.3903,3.3191,1.6929,null,null,null,98.487,2498,6.571,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,53.9315,null,null,null,null,null,null,null,48,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,931,15
FF,2018-05-01,97.8,-1.2215,6.1547,Dellin Betances,608324,476454,null,called_strike,6,null,R,R,R,HOU,NYY,S,null,null,2,1,2018,-0.5817,1.2974,0.5208,2.4741,null,null,null,0,7,Bot,null,null,596142,180502_021003,6.04,-142.1043,-7.3937,-9.2893,33.3593,-13.1,3.3798,1.6929,null,null,null,97.713,2422,6.38,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.1226,null,null,null,null,null,null,null,48,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,932,16
FF,2018-05-01,96.3,-1.2814,6.1793,Dellin Betances,608324,476454,null,called_strike,9,null,R,R,R,HOU,NYY,S,null,null,2,0,2018,-0.5387,1.4021,0.8207,2.1583,null,null,null,0,7,Bot,null,null,596142,180502_020945,6.8026,-139.8629,-8.2316,-8.6583,33.0647,-12.1028,3.4001,1.6929,null,null,null,96.082,2405,6.382,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.1206,null,null,null,null,null,null,null,48,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,933,17
KC,2018-05-01,82.6,-1.6526,5.9554,Dellin Betances,608324,476454,null,ball,14,null,R,R,R,HOU,NYY,B,null,null,1,0,2018,1.1045,-0.2513,0.9991,2.51,null,null,null,0,7,Bot,null,null,596142,180502_020926,3.8911,-120.1328,-0.8191,9.7613,24.3485,-34.6487,3.4406,1.7131,null,null,null,82.067,2689,6.067,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.4353,null,null,null,null,null,null,null,48,2,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,934,18
KC,2018-05-01,82.6,-1.5472,6.0446,Dellin Betances,608324,476454,null,ball,12,null,R,R,R,HOU,NYY,B,null,null,0,0,2018,1.0937,-0.1867,1.1159,2.7701,null,null,null,0,7,Bot,null,null,596142,180502_020910,3.9388,-120.0934,-0.5643,9.4315,24.2205,-34.0778,3.5216,1.7537,null,null,null,81.155,2604,5.45,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,55.0525,null,null,null,null,null,null,null,48,1,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,935,19
SL,2018-05-01,87,-1.9628,6.0367,Chad Green,493329,643338,field_out,hit_into_play,6,Yuli Gurriel grounds out sharply to first baseman Tyler Austin.,R,R,R,HOU,NYY,X,3,ground_ball,0,1,2018,0.2802,0.0012,0.3081,2.3995,null,null,null,2,6,Bot,147.41,172.54,596142,180502_015822,4.8523,-126.5859,-2.4869,1.8821,28.0592,-31.8617,3.2065,1.3477,48,102.3,-1,86.262,2268,6.02,529848,643338,596142,592122,650402,609280,544369,458731,543305,592450,54.4825,0.405,0.387,0.00,1,0,0,4,44,2,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,936,1
FF,2018-05-01,96.2,-1.8563,6.0483,Chad Green,493329,643338,null,foul,6,null,R,R,R,HOU,NYY,S,null,null,0,0,2018,-0.1719,1.5672,0.4521,2.4896,null,null,null,2,6,Bot,null,null,596142,180502_015806,6.4801,-139.8028,-7.3057,-3.7649,33.162,-10.3644,3.2065,1.3477,195,76.8,59,95.605,2433,6.139,529848,643338,596142,592122,650402,609280,544369,458731,543305,592450,54.3631,null,null,null,null,null,null,null,44,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,937,2
FF,2018-05-01,96.4,-1.8154,5.9629,Chad Green,621043,643338,field_out,hit_into_play,6,"Carlos Correa grounds out, second baseman Gleyber Torres to first baseman Tyler Austin.",R,R,R,HOU,NYY,X,4,ground_ball,0,2,2018,-0.3678,1.5184,0.6073,2.4042,null,null,null,1,6,Bot,126.58,147.14,596142,180502_015732,7.3411,-140.186,-7.4082,-6.6214,32.9193,-10.4181,3.4077,1.4383,11,97.6,-13,96.952,2487,6.73,529848,643338,596142,592122,650402,609280,544369,458731,543305,592450,53.7724,0.208,0.190,0.00,1,0,0,2,43,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,938,3
FF,2018-05-01,95.8,-1.8396,5.9668,Chad Green,621043,643338,null,called_strike,9,null,R,R,R,HOU,NYY,S,null,null,0,1,2018,-0.3528,1.5606,0.7291,1.688,null,null,null,1,6,Bot,null,null,596142,180502_015713,7.6756,-139.1789,-9.3324,-6.4795,33.1216,-9.5656,3.6444,1.8085,null,null,null,96.503,2457,6.919,529848,643338,596142,592122,650402,609280,544369,458731,543305,592450,53.5829,null,null,null,null,null,null,null,43,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,939,4
FF,2018-05-01,96.3,-1.7752,5.9993,Chad Green,621043,643338,null,called_strike,14,null,R,R,R,HOU,NYY,S,null,null,0,0,2018,-0.3642,1.5362,1.0265,2.0783,null,null,null,1,6,Bot,null,null,596142,180502_015657,8.2053,-139.7603,-8.1936,-6.6139,32.1877,-10.5945,3.671,1.884,null,null,null,95.642,2412,6.109,529848,643338,596142,592122,650402,609280,544369,458731,543305,592450,54.3936,null,null,null,null,null,null,null,43,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,940,5
SL,2018-05-01,87.8,-1.7863,6.0902,Chad Green,514888,643338,strikeout,swinging_strike,14,Jose Altuve strikes out swinging.,R,R,R,HOU,NYY,S,2,null,1,2,2018,0.4311,0.0238,1.2413,1.6804,null,null,null,0,6,Bot,null,null,596142,180502_015623,6.4091,-127.6898,-4.557,3.2973,26.9727,-31.192,2.7538,1.0862,null,null,null,87.224,2239,6.017,529848,643338,596142,592122,650402,609280,544369,458731,543305,592450,54.4849,null,null,0.00,1,0,0,null,42,4,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,941,6
SL,2018-05-01,87.3,-1.8696,6.0916,Chad Green,514888,643338,null,ball,14,null,R,R,R,HOU,NYY,B,null,null,0,2,2018,0.3716,0.0017,1.1524,0.1857,null,null,null,0,6,Bot,null,null,596142,180502_015601,6.484,-126.8577,-8.0056,2.644,26.0925,-30.7374,2.764,1.3294,null,null,null,86.888,2351,6.12,529848,643338,596142,592122,650402,609280,544369,458731,543305,592450,54.3822,null,null,null,null,null,null,null,42,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,942,7
FF,2018-05-01,96,-1.956,5.9833,Chad Green,514888,643338,null,called_strike,6,null,R,R,R,HOU,NYY,S,null,null,0,1,2018,-0.29,1.646,0.6075,2.1413,null,null,null,0,6,Bot,null,null,596142,180502_015545,7.4324,-139.4459,-8.2356,-5.53,33.1266,-9.0787,2.8956,1.4104,null,null,null,95.687,2536,6.338,529848,643338,596142,592122,650402,609280,544369,458731,543305,592450,54.164,null,null,null,null,null,null,null,42,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,943,8
