"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","fielder_2","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","four_seam","curve_ball","cutter","unnamed_pitch","sinker","slider","changeup","two_seam","split_finger","knuckle_curve","forkball","eephus","pitch_out","screwball","knuckle_ball","strike","up_zone","mid_zone","down_zone","hit","swinging_strike","chapman","betances","britton","green","ottavino","id","pitch_count"
"39","FF",2018-09-22,96.4,-2.3699,5.9423,"Chad Green",591971,643338,"field_out","hit_into_play",1,"Breyvic Valera flies out to center fielder Aaron Hicks.","R","L","R","NYY","BAL","X","8","fly_ball",1,1,2018,-0.5227,1.5497,-0.7896,3.1317,"null","641820","null",1,6,"Top","95.99","54.40",596142,"180922_220236",5.4312,-140.1995,-5.4319,-8.2452,34.4207,-10.5672,3.411,1.565,"349","91.3","26",96.591,"2428",6.623,531713,643338,596142,572228,650402,609280,544369,457705,543305,592450,53.8755,"0.108","0.128","0.00","1","0","0","3",47,3,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4993,9
"40","SL",2018-07-27,80.1,-3.3284,5.1671,"Adam Ottavino",572039,493603,"null","swinging_strike",14,"null","R","R","R","COL","OAK","S","null","null",0,0,2018,1.256,0.3099,0.7986,0.9462,"null","null","null",2,9,"Top","null","null",547172,"180728_034458",6.7505,-116.5086,-3.2244,10.2818,20.996,-28.9583,3.49,1.601,"null","null","null",80.388,"2701",6.421,530964,493603,547172,435622,641658,571448,596115,467827,453568,471865,54.081,"null","null","null","null","null","null","null",75,1,"Slider",3,1,1,3,1,3,1,3,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3272,2
"41","FF",2018-06-14,97.1,-1.9897,6.1894,"Chad Green",608654,643338,"null","foul",6,"null","R","R","R","NYY","TB","S","null","null",3,2,2018,-0.4625,1.4879,0.668,2.1174,"null","null","null",2,7,"Top","null","null",596142,"180615_012056",8.1407,-140.9939,-8.7489,-7.8699,29.1765,-10.667,2.8862,1.5007,"223","76.0","36",97.162,"2358",6.24,530434,643338,596142,435522,650402,609280,591720,519317,543305,592450,54.2581,"null","null","null","null","null","null","null",54,7,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2033,2
"42","SL",2018-06-24,86.8,-1.5133,6.0823,"Dellin Betances",641343,476454,"field_out","hit_into_play",8,"Jake Bauers flies out to center fielder Aaron Hicks.","R","L","R","TB","NYY","X","8","fly_ball",1,2,2018,0.5601,-1.0323,-0.1151,2.0435,"null","null","622110",1,9,"Bot","97.95","46.12",596142,"null",2.2003,-126.2734,-1.3189,5.3819,28.2916,-42.9622,3.6993,1.4676,"366","96.7","26",85.977,"2515",6.002,530565,476454,596142,595885,650402,609280,544369,458731,543305,592450,54.4961,"0.382","0.593","0.00","1","0","0","5",78,4,"Slider",6,6,6,6,6,6,6,6,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2362,2
"43","SL",2018-04-05,85.7,-1.1129,6.1508,"Dellin Betances",458675,476454,"strikeout","swinging_strike",13,"Colby Rasmus strikes out swinging.","R","L","R","NYY","BAL","S","2","null",2,2,2018,0.3476,-0.766,-0.2236,1.1913,"null","null","null",0,9,"Top","null","null",596142,"180406_014009",1.3992,-124.6765,-3.8404,3.2622,27.3959,-39.4437,3.3962,1.4674,"null","null","null",85.078,"2497",6.11,529498,476454,596142,435522,642180,609280,544369,519317,458731,592450,54.3893,"null","null","0.00","1","0","0","null",68,5,"Slider",2,5,5,2,5,2,5,2,"Infield shift","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,206,14
"44","FF",2018-10-05,94.9,-1.3811,6.2815,"Chad Green",456665,643338,"single","hit_into_play_score",5,"Steve Pearce singles on a sharp ground ball to left fielder Andrew McCutchen.   Mookie Betts scores.    Andrew Benintendi to 2nd.","D","R","R","BOS","NYY","X","7","ground_ball",0,0,2018,-0.5264,1.5312,0.2737,2.8368,"605141","null","643217",0,3,"Bot","69.69","104.98",596142,"181006_003143",5.5011,-137.8602,-6.6629,-8.0408,35.5091,-11.4404,3.4091,1.6515,"79","102.4","3",94.18,"2441",6.325,563348,643338,596142,572228,650402,609280,544369,457705,543305,592450,54.1755,"0.579","0.516","0.90","1","1","0","4",23,1,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5381,24
"45","FF",2018-06-24,96.8,-2.2961,6.2493,"Chad Green",595281,643338,"null","ball",11,"null","R","L","R","TB","NYY","B","null","null",0,0,2018,-0.5937,1.306,-1.1838,3.5473,"null","null","642715",1,11,"Bot","null","null",519222,"null",4.3153,-140.7696,-4.5556,-8.8961,35.9071,-14.1095,3.4216,1.7071,"null","null","null",96.21,"2371",6.266,530565,643338,519222,595885,650402,609280,544369,458731,543305,592450,54.2316,"null","null","null","null","null","null","null",91,1,"4-Seam Fastball",6,6,6,6,6,6,6,6,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2339,14
"46","SI",2018-10-03,95.6,0.5588,6.5163,"Zach Britton",476704,502154,"null","called_strike",3,"null","F","R","L","NYY","OAK","S","null","null",0,0,2018,1.0095,0.4396,0.4313,3.3355,"null","null","656305",0,8,"Top","null","null",596142,"181004_030226",-2.4744,-139.0632,-3.6966,13.2272,28.6597,-26.1199,3.5772,1.651,"null","null","null",94.24,"1975",5.33,563346,502154,596142,572228,650402,588751,544369,458731,543305,592450,55.1685,"null","null","null","null","null","null","null",60,1,"Sinker",6,0,0,6,0,6,0,6,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5287,10
"47","FF",2018-09-20,96.8,-2.3102,6.1747,"Chad Green",646240,643338,"strikeout","foul_tip",6,"Rafael Devers strikes out on a foul tip.","R","L","R","NYY","BOS","S","2","null",2,2,2018,-0.4227,1.5355,0.311,2.6447,"null","null","null",1,6,"Top","null","null",596142,"null",7.9228,-140.6038,-7.2835,-7.4254,33.1449,-10.5018,3.371,1.535,"null","null","null",96.291,"2504",6.186,531690,643338,596142,572228,650402,609280,544369,457705,543305,592450,54.3118,"null","null","0.00","1","0","0","null",50,5,"4-Seam Fastball",6,5,5,6,5,6,5,6,"Strategic","Strategic",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4877,14
"48","FF",2018-08-02,95.9,-2.4385,6.0593,"Chad Green",596119,643338,"null","called_strike",5,"null","R","L","R","BOS","NYY","S","null","null",0,0,2018,-0.2387,1.5411,0.1026,2.6286,"null","456488","null",0,4,"Bot","null","null",519222,"180803_010058",7.2479,-139.3607,-6.9226,-4.7276,31.1816,-10.7898,3.4906,1.6014,"null","null","null",95.818,"2472",6.308,531045,643338,519222,595885,650402,609280,544369,458731,543305,519317,54.1928,"null","null","null","null","null","null","null",45,1,"4-Seam Fastball",8,4,8,4,4,8,8,4,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3484,16
"49","FF",2018-10-05,95.6,-1.8016,6.0809,"Chad Green",598265,643338,"field_out","hit_into_play",6,"Jackie Bradley Jr.   pops out to shortstop Didi Gregorius.","D","L","R","BOS","NYY","X","6","popup",0,1,2018,-0.2415,1.5727,0.3538,2.6553,"null","435079","null",1,4,"Bot","94.07","144.09",596142,"181006_010521",6.2121,-138.8981,-6.8379,-4.6768,35.6236,-10.5913,3.5441,1.6785,"143","89.7","67",94.864,"2449",6.279,563348,643338,596142,572228,650402,609280,544369,457705,458731,592450,54.2214,"0.008","0.009","0.00","1","0","0","3",34,2,"4-Seam Fastball",5,0,5,0,0,5,5,0,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5362,5
"50","SL",2018-07-29,83.7,0.3501,6.1467,"Aroldis Chapman",641531,547973,"null","ball",14,"null","R","R","L","NYY","KC","B","null","null",0,1,2018,-1.1076,-0.2253,1.0571,2.5963,"null","null","null",0,9,"Top","null","null",519222,"180729_195507",3.8052,-121.7995,-1.3176,-11.7302,24.4031,-34.365,3.6167,1.7457,"null","null","null",83.581,"2461",6.253,530989,547973,519222,595885,650402,609280,544369,458731,543305,519317,54.245,"null","null","null","null","null","null","null",68,2,"Slider",6,3,3,6,3,6,3,6,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3367,15
"51","FF",2018-06-02,96.1,-2.1811,6.3102,"Chad Green",430945,643338,"null","ball",11,"null","R","R","R","BAL","NYY","B","null","null",0,2,2018,-0.427,1.6168,-0.5632,5.0195,"null","null","null",1,7,"Bot","null","null",596142,"180603_002928",5.2239,-139.7859,-1.4473,-6.7299,31.5866,-11.0624,3.7906,1.8149,"null","null","null",95.746,"2526",6.113,530277,643338,596142,595885,650402,609280,544369,458731,543305,592450,54.3876,"null","null","null","null","null","null","null",61,3,"4-Seam Fastball",4,6,4,6,6,4,4,6,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1770,11
"52","FF",2018-06-08,96.3,0.9569,6.098,"Aroldis Chapman",607043,547973,"hit_by_pitch","hit_by_pitch",12,"Brandon Nimmo hit by pitch.","R","L","L","NYM","NYY","B","null","null",0,0,2018,0.4836,1.4501,1.5847,3.7649,"null","null","null",0,9,"Bot","null","null",596142,"180609_013026",0.5671,-140.3079,-3.9712,6.3105,30.561,-12.2178,3.223,1.4052,"null","null","null",96.91,"2343",6.484,530352,547973,596142,595885,650402,609280,544369,519317,458731,592450,54.0159,"null","null","0.70","1","0","0","null",61,1,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1848,13
"53","SI",2018-06-17,93.7,0.7208,6.5142,"Zach Britton",605119,502154,"force_out","hit_into_play",8,"Brian Anderson grounds into a force out, pitcher Zach Britton to shortstop Manny Machado.   Derek Dietrich out at 2nd.    Brian Anderson to 1st.","R","R","L","BAL","MIA","X","1","ground_ball",0,1,2018,1.0773,0.4482,0.267,1.4985,"null","null","518618",0,9,"Top","126.58","182.19",642851,"180617_201356",-3.428,-136.2458,-8.1456,13.8465,25.5038,-25.3724,3.6882,1.4132,"null","82.9","-21",92.998,"2043",5.586,530472,502154,642851,641820,570731,607054,592518,572073,430945,502226,54.9141,"0.066","0.060","0.00","1","0","0","2",78,2,"Sinker",10,4,4,10,4,10,4,10,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2119,5
"54","KC",2018-08-30,84.7,-1.8401,5.9558,"Dellin Betances",543510,476454,"null","foul",14,"null","R","R","R","NYY","DET","S","null","null",2,2,2018,0.57,0.0872,0.8734,1.5991,"null","null","null",2,9,"Top","null","null",543309,"180831_022735",5.1845,-123.2163,-3.9559,4.6549,25.4797,-30.7197,3.49,1.6,"10","74.4","-10",84.166,"2519",6.046,531411,476454,543309,572228,435522,609280,650402,458731,543305,453203,54.4524,"null","null","null","null","null","null","null",78,5,"Knuckle Curve",7,8,8,7,8,7,8,7,"Standard","Standard",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4290,4
"55","FF",2018-04-05,95.1,-1.3651,6.2596,"Chad Green",592518,643338,"null","foul",2,"null","R","R","R","NYY","BAL","S","null","null",1,0,2018,-0.1508,1.4549,0.1937,3.4874,"null","641820","null",2,7,"Top","null","null",596142,"180406_004426",4.4341,-138.3453,-4.848,-3.001,33.5047,-12.6322,3.6276,1.588,"184","75.1","26",94.951,"2353",6.413,529498,643338,596142,435522,642180,609280,544369,519317,458731,592450,54.0862,"null","null","null","null","null","null","null",51,2,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Strategic",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,227,4
"56","SL",2018-08-21,83,-3.1341,5.3063,"Adam Ottavino",571976,493603,"null","ball",14,"null","R","R","R","COL","SD","B","null","null",2,1,2018,1.1582,-0.1637,1.4121,0.8043,"null","null","null",0,9,"Top","null","null",455104,"180822_030326",8.1533,-120.7856,-3.5826,10.0372,20.9406,-33.3601,3.4891,1.5133,"null","null","null",83.558,"2889",6.412,531299,493603,455104,435622,518934,571448,596115,621311,453568,471865,54.0902,"null","null","null","null","null","null","null",70,4,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4078,15
"57","FS",2018-08-08,88.5,-2.0386,6.0817,"Chad Green",660162,643338,"null","ball",13,"null","R","L","R","CWS","NYY","B","null","null",1,2,2018,-1.1181,0.4155,-1.6451,0.7362,"null","null","null",0,8,"Bot","null","null",519222,"180809_024717",3.2585,-128.6629,-7.8259,-13.0171,25.0517,-26.2602,3.2801,1.5105,"null","null","null",88.407,"1690",6.144,531127,643338,519222,595885,435522,609280,650402,458731,543305,453203,54.3555,"null","null","null","null","null","null","null",67,4,"Split Finger",3,7,3,7,7,3,3,7,"Infield shift","Standard",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3683,24
"58","FF",2018-05-01,96.3,-1.2814,6.1793,"Dellin Betances",608324,476454,"null","called_strike",9,"null","R","R","R","HOU","NYY","S","null","null",2,0,2018,-0.5387,1.4021,0.8207,2.1583,"null","null","null",0,7,"Bot","null","null",596142,"180502_020945",6.8026,-139.8629,-8.2316,-8.6583,33.0647,-12.1028,3.4001,1.6929,"null","null","null",96.082,"2405",6.382,529848,476454,596142,592122,650402,609280,544369,458731,543305,592450,54.1206,"null","null","null","null","null","null","null",48,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,933,17
"59","FF",2018-06-18,99.1,-1.7629,6.2379,"Dellin Betances",665742,476454,"null","ball",12,"null","R","L","R","WSH","NYY","B","null","null",0,0,2018,-0.5364,1.3867,1.1912,2.8339,"null","null","null",1,8,"Bot","null","null",519222,"180619_014240",9.3086,-143.9365,-7.1134,-9.5058,31.2724,-11.4838,3.2576,1.5875,"null","null","null",99.241,"2371",6.328,530046,476454,519222,595885,650402,609280,544369,519317,543305,592450,54.1719,"null","null","null","null","null","null","null",70,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2171,10
"60","FF",2018-07-07,96.2,0.4656,6.0083,"Aroldis Chapman",545341,547973,"null","foul",1,"null","R","R","L","TOR","NYY","S","null","null",3,1,2018,0.4133,1.4602,-0.4321,2.8907,"null","null","null",0,9,"Bot","null","null",543309,"180707_233014",-3.3802,-140.1445,-6.1672,6.3044,30.5486,-11.3392,3.1937,1.3436,"185","74.6","27",97.548,"2453",6.911,530739,547973,543309,595885,642180,609280,544369,640449,458731,592450,53.5887,"null","null","null","null","null","null","null",80,5,"4-Seam Fastball",4,8,4,8,8,4,4,8,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2763,2
"61","FF",2018-08-08,96.1,-1.9147,6.0493,"Chad Green",547989,643338,"walk","ball",12,"Jose Abreu walks.","R","R","R","CWS","NYY","B","null","null",3,2,2018,-0.2414,1.1989,0.5498,4.2147,"null","null","null",2,8,"Bot","null","null",519222,"180809_025129",7.0755,-139.9056,-2.0481,-4.5813,27.434,-16.1013,3.3029,1.602,"null","null","null",96.655,"2344",6.289,531127,643338,519222,595885,435522,609280,650402,458731,543305,453203,54.2101,"null","null","0.70","1","0","0","null",69,6,"4-Seam Fastball",3,7,3,7,7,3,3,7,"Standard","Strategic",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3671,12
"62","FF",2018-10-06,98,-1.6951,6.1098,"Dellin Betances",646240,476454,"null","ball",11,"null","D","L","R","BOS","NYY","B","null","null",0,1,2018,-0.3042,1.4371,-0.3681,5.0018,"null","435079","null",1,7,"Bot","null","null",596142,"181007_025955",4.2992,-142.6224,-0.8022,-5.1986,35.2727,-12.6687,3.4355,1.5301,"null","null","null",97.917,"2394",6.408,563374,476454,596142,572228,650402,588751,544369,457705,458731,592450,54.0926,"null","null","null","null","null","null","null",60,2,"4-Seam Fastball",2,6,2,6,6,2,2,6,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5414,6
"63","FF",2018-08-24,98.8,-1.7772,6.3411,"Dellin Betances",641820,476454,"null","swinging_strike",3,"null","R","R","R","BAL","NYY","S","null","null",0,1,2018,-0.3729,1.4084,0.3159,3.1428,"null","null","null",0,8,"Bot","null","null",519222,"180825_014706",6.5217,-143.5571,-6.4693,-6.6059,32.9765,-11.6239,3.549,1.627,"null","null","null",98.293,"2410",6.07,531333,476454,519222,572228,591720,609280,650402,458731,543305,435522,54.4306,"null","null","null","null","null","null","null",67,2,"4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,4161,14
"64","SL",2018-07-20,83.2,-2.7452,5.111,"Adam Ottavino",605113,493603,"field_out","hit_into_play",12,"Nick Ahmed pops out to second baseman Pat Valaika.","R","R","R","ARI","COL","X","4","popup",2,2,2018,1.7186,0.1257,1.3974,2.5776,"571875","null","606466",0,9,"Bot","135.63","165.38",455104,"180721_053725",6.1297,-121.0239,0.4907,15.3569,26.7979,-31.3036,3.2516,1.3831,"null","80.0","69",82.804,"2667",6.356,530863,493603,455104,435622,642162,571448,596115,467827,453568,471865,54.1465,"0.000","0.000","0.00","1","0","0","3",90,6,"Slider",9,11,9,11,11,9,9,11,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3103,8
"65","SI",2018-09-15,95,0.8007,6.2928,"Zach Britton",606192,502154,"single","hit_into_play_no_out",8,"Teoscar Hernandez singles on a line drive to left fielder Andrew McCutchen.","R","R","L","NYY","TOR","X","7","line_drive",1,1,2018,1.2821,0.5573,0.2544,1.6287,"null","null","null",1,9,"Top","82.31","112.08",596142,"180915_235326",-4.3,-138.1048,-7.8095,17.3675,29.9699,-23.5443,3.467,1.589,"232","83.1","20",95.115,"2004",6.351,531632,502154,596142,572228,650402,609280,544369,457705,543305,435522,54.1471,"0.687","0.695","0.90","1","1","0","4",83,3,"Sinker",7,8,8,7,8,7,8,7,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4653,4
"66","FF",2018-05-05,96.4,-1.8841,5.9862,"Chad Green",547379,643338,"field_out","hit_into_play",1,"Roberto Perez flies out to left fielder Brett Gardner.","R","R","R","NYY","CLE","X","7","fly_ball",3,2,2018,-0.4926,1.2522,-0.4183,2.9983,"null","null","null",1,7,"Top","87.59","61.72",519222,"180505_190542",5.0202,-140.3004,-5.1977,-7.6648,33.0401,-14.6935,2.9941,1.2764,"336","90.9","29",96.356,"2472",6.346,529898,643338,519222,435522,650402,609280,591720,458731,543305,519317,54.1523,"0.095","0.121","0.00","1","0","0","3",50,6,"4-Seam Fastball",4,2,2,4,2,4,2,4,"Strategic","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1050,15
"67","FF",2018-05-19,99.8,0.5758,5.9927,"Aroldis Chapman",444876,547973,"null","ball",13,"null","R","R","L","KC","NYY","B","null","null",1,2,2018,0.4507,1.483,-0.06,1.3859,"null","null","641531",0,9,"Bot","null","null",596142,"180520_020548",-2.8492,-145.107,-10.9049,7.1271,34.2897,-8.5575,3.4049,1.5235,"null","null","null",100.55,"2653",6.768,530086,547973,596142,592122,650402,609280,591720,519317,543305,592450,53.7318,"null","null","null","null","null","null","null",77,5,"4-Seam Fastball",3,8,3,8,8,3,3,8,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1439,10
"68","SL",2018-09-08,87,-1.8049,5.9212,"Dellin Betances",452655,476454,"null","foul",14,"null","R","L","R","SEA","NYY","S","null","null",1,2,2018,0.5158,-0.6946,1.0983,1.9421,"571745","502117","461865",1,9,"Bot","null","null",519222,"180909_035600",5.873,-126.5827,-2.0206,4.4015,23.2241,-39.4008,3.3976,1.5907,"5","71.0","-23",86.574,"2448",5.799,531534,476454,519222,572228,650402,435522,588751,458731,543305,457705,54.7006,"null","null","null","null","null","null","null",69,5,"Slider",2,4,2,4,4,2,2,4,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4515,7
"69","SI",2018-08-10,94.8,0.7232,6.4906,"Zach Britton",624636,502154,"null","foul",9,"null","R","R","L","NYY","TEX","S","null","null",1,1,2018,1.088,0.7219,0.4604,1.7491,"null","null","null",0,9,"Top","null","null",519222,"180811_022635",-3.011,-137.7816,-8.2196,14.2218,28.2169,-21.6936,3.467,1.589,"null","null","null",93.912,"2132",5.658,531155,502154,519222,595885,650402,609280,544369,458731,543305,572228,54.8399,"null","null","null","null","null","null","null",79,3,"Sinker",7,12,12,7,12,7,12,7,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3751,15
"70","FF",2018-05-12,96.7,-2.026,6.2092,"Chad Green",543760,643338,"null","foul",2,"null","R","R","R","NYY","OAK","S","null","null",0,0,2018,-0.4252,1.4972,-0.2704,2.8524,"null","null","null",2,7,"Top","null","null",596142,"180512_194320",5.6234,-140.5056,-6.6999,-6.9459,34.5847,-11.1833,3.1511,1.3078,"null","null","null",96.031,"2452",6.182,529995,643338,596142,435522,650402,609280,544369,458731,543305,519317,54.3165,"null","null","null","null","null","null","null",61,1,"4-Seam Fastball",6,6,6,6,6,6,6,6,"Strategic","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1299,3
"71","SL",2018-04-05,80.4,-3.0339,5.3493,"Adam Ottavino",595978,493603,"strikeout","called_strike",4,"Austin Hedges called out on strikes.","R","R","R","SD","COL","S","2","null",3,2,2018,1.5756,0.2012,-0.3615,2.4731,"null","null","null",1,8,"Bot","null","null",455104,"180405_220042",2.9344,-116.8472,0.1171,13.3734,27.7896,-30.6852,3.4022,1.6824,"null","null","null",79.306,"2979",6.206,529501,493603,455104,641857,518934,571448,596115,435622,453568,467827,54.2963,"null","null","0.00","1","0","0","null",58,6,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,216,6
"72","KC",2018-04-26,83.6,-1.5579,6.0784,"Dellin Betances",593934,476454,"null","called_strike",5,"null","R","R","R","NYY","MIN","S","null","null",0,0,2018,0.6761,-0.2393,0.0274,2.5347,"null","null","null",2,9,"Top","null","null",596142,"180426_200409",2.3245,-121.6366,-1.2293,6.1153,25.3902,-34.4999,3.7764,1.9048,"null","null","null",82.959,"2727",6.013,529781,476454,596142,592122,650402,609280,544369,458731,543305,519317,54.485,"null","null","null","null","null","null","null",68,1,"Knuckle Curve",1,3,3,1,3,1,3,1,"Standard","Standard",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,763,4
